,colour,data
10,Blue,"[[3.6470983, 1.1039017, -0.60352427, 38.0, 3.0], [3.6431684, 1.0895382, -0.60227275, 42.0, 3.0], [3.6450548, 1.0762559, -0.60195988, 24.0, 3.0], [3.6677542, 1.0690525, -0.60508859, 1.0, 3.0], [3.6224473, 1.1102592, -0.6000827, 13.0, 3.0], [3.5320783, 1.0711066, -0.85211462, 29.0, 1.0], [3.5886347, 1.0875753, -0.72889042, 79.0, 2.0], [3.5412107, 1.0610666, -0.85346437, 27.0, 1.0], [3.5886478, 1.0739154, -0.72812718, 79.0, 2.0], [3.5486302, 1.0498054, -0.85436416, 24.0, 1.0], [3.5978374, 1.0636797, -0.72927201, 73.0, 2.0], [3.5597558, 1.0395962, -0.8561638, 22.0, 1.0], [3.6071818, 1.0527653, -0.73041683, 53.0, 2.0], [3.5652351, 1.0277045, -0.85661364, 19.0, 1.0], [3.6297004, 1.045601, -0.73423308, 22.0, 2.0], [3.5744238, 1.0168537, -0.85796338, 13.0, 1.0], [3.5985901, 1.0101628, -0.8629123, 9.0, 1.0], [3.6058502, 0.99863631, -0.86381209, 6.0, 1.0], [3.6375122, 0.99374592, -0.87056065, 5.0, 1.0], [3.7348647, 1.0070451, -0.89305574, 1.0, 1.0], [3.5525477, 1.1865977, -0.86471188, 7.0, 1.0], [3.5381629, 1.1680812, -0.86021286, 12.0, 1.0], [3.5880663, 1.1423379, -0.73194337, 3.0, 2.0], [3.5355384, 1.1127163, -0.85571384, 22.0, 1.0], [3.5976498, 1.1315759, -0.7330882, 24.0, 2.0], [3.5375402, 1.0997905, -0.85526401, 23.0, 1.0], [3.6053276, 1.1201749, -0.73385143, 58.0, 2.0], [3.6298692, 1.1264108, -0.60195988, 1.0, 3.0], [3.6017087, 1.1052785, -0.73232496, 74.0, 2.0]]"
11,Blue,"[[2.8555889, 2.239069, -0.44555435, 6.0, 4.0], [2.862999, 2.2295864, -0.44555435, 27.0, 4.0], [2.8519185, 2.205009, -0.44262949, 41.0, 4.0], [2.8592143, 2.1955404, -0.44262949, 46.0, 4.0], [2.8810692, 2.196377, -0.44482315, 31.0, 4.0], [2.89625, 2.1928029, -0.44604182, 11.0, 4.0], [2.7831848, 2.2812564, -0.69950581, 9.0, 2.0], [2.7732518, 2.2561734, -0.69492638, 18.0, 2.0], [2.7704203, 2.2378428, -0.69225508, 28.0, 2.0], [2.7701676, 2.2225025, -0.69034702, 33.0, 2.0], [2.89748, 2.3229806, -0.58819366, 1.0, 3.0], [2.76524, 2.2035151, -0.68729407, 34.0, 2.0], [2.8201766, 2.2456806, -0.57098585, 8.0, 3.0], [2.7686789, 2.1897111, -0.68614918, 39.0, 2.0], [2.8345871, 2.2402291, -0.57223737, 33.0, 3.0], [2.7840254, 2.1860962, -0.6880573, 46.0, 2.0], [2.8330657, 2.2230036, -0.57036012, 53.0, 3.0], [2.7854469, 2.171536, -0.68653083, 46.0, 2.0], [2.8326311, 2.2075257, -0.5687958, 67.0, 3.0], [2.7910798, 2.1610854, -0.68614918, 49.0, 2.0], [2.8403189, 2.1976254, -0.5687958, 79.0, 3.0], [2.7892666, 2.144151, -0.68385947, 49.0, 2.0], [2.8397589, 2.1821768, -0.56723142, 81.0, 3.0], [2.7979228, 2.1360805, -0.68424112, 46.0, 2.0], [2.8505003, 2.1746464, -0.56785715, 72.0, 3.0], [2.806926, 2.1274872, -0.6846227, 42.0, 2.0], [2.8498244, 2.1592164, -0.56629282, 63.0, 3.0], [2.8249462, 2.1264315, -0.68729407, 37.0, 2.0], [2.8636582, 2.154006, -0.56754434, 44.0, 3.0], [2.8339236, 2.1177335, -0.68767565, 34.0, 2.0], [2.8834455, 2.1539559, -0.57004726, 15.0, 3.0], [2.8488131, 2.1141746, -0.68958372, 30.0, 2.0], [2.8577569, 2.1053815, -0.68996537, 25.0, 2.0], [2.8777666, 2.1046641, -0.69301832, 15.0, 2.0], [2.9041595, 2.1084476, -0.69759774, 10.0, 2.0], [2.9525409, 2.1286576, -0.70751977, 3.0, 2.0], [2.9787397, 2.1325684, -0.71209919, 1.0, 2.0], [2.9697938, 2.1113038, -0.70828301, 1.0, 2.0], [2.7907462, 2.3029697, -0.70332199, 4.0, 2.0]]"
12,Blue,"[[3.2127535, 1.2545395, -0.54626918, 1.0, 3.0], [3.2021565, 1.2381802, -0.54376626, 8.0, 3.0], [3.2138391, 1.2298181, -0.54501772, 30.0, 3.0], [3.2162645, 1.2178934, -0.54470485, 38.0, 3.0], [3.224196, 1.2080443, -0.54533058, 30.0, 3.0], [3.2172806, 1.1926618, -0.5434534, 11.0, 3.0], [3.2578864, 1.326203, -0.81207335, 2.0, 1.0], [3.1556318, 1.2723981, -0.78552914, 7.0, 1.0], [3.1507854, 1.258312, -0.7832796, 16.0, 1.0], [3.187237, 1.2722247, -0.66706824, 1.0, 2.0], [3.1497221, 1.2451559, -0.78192991, 25.0, 1.0], [3.1790965, 1.2554871, -0.66439694, 12.0, 2.0], [3.1488199, 1.2314746, -0.78058022, 28.0, 1.0], [3.1871166, 1.2458109, -0.66516018, 42.0, 2.0], [3.1383483, 1.2153965, -0.776981, 37.0, 1.0], [3.1896155, 1.2339691, -0.66477859, 61.0, 2.0], [3.1389325, 1.2030385, -0.77608114, 46.0, 1.0], [3.1863561, 1.2205765, -0.66325212, 72.0, 2.0], [3.1376462, 1.1900018, -0.77473152, 56.0, 1.0], [3.1795824, 1.2052721, -0.6609624, 81.0, 2.0], [3.1600263, 1.1858883, -0.77923054, 39.0, 1.0], [3.1819324, 1.1934756, -0.66058075, 73.0, 2.0], [3.1696277, 1.1768845, -0.78058022, 29.0, 1.0], [3.1952815, 1.1857772, -0.66248888, 64.0, 2.0], [3.1661961, 1.1636788, -0.77878058, 23.0, 1.0], [3.2047253, 1.1772047, -0.6636337, 39.0, 2.0], [3.1812274, 1.1566156, -0.78148001, 18.0, 1.0], [3.2330074, 1.1741641, -0.66859478, 9.0, 2.0], [3.2056174, 1.1521994, -0.78642893, 9.0, 1.0]]"
13,Blue,"[[2.831532, 1.3908317, -0.49965176, 1.0, 3.0], [2.8239369, 1.3748869, -0.49746165, 11.0, 3.0], [2.8465092, 1.3736068, -0.50059032, 38.0, 3.0], [2.847723, 1.361957, -0.49996459, 53.0, 3.0], [2.8435342, 1.3477786, -0.49840027, 56.0, 3.0], [2.8374944, 1.3328049, -0.49652308, 32.0, 3.0], [2.8457108, 1.3245597, -0.49714881, 21.0, 3.0], [2.84673, 1.312963, -0.49652308, 1.0, 3.0], [2.7837656, 1.4429673, -0.72389257, 2.0, 1.0], [2.7974513, 1.4376957, -0.72614205, 4.0, 1.0], [2.7697082, 1.4106297, -0.71759391, 6.0, 1.0], [2.7746158, 1.4009522, -0.71759391, 10.0, 1.0], [2.7725191, 1.3877687, -0.71579432, 22.0, 1.0], [2.8039465, 1.4028895, -0.60944396, 2.0, 2.0], [2.7756002, 1.3772168, -0.71534437, 25.0, 1.0], [2.8141031, 1.3957095, -0.61058879, 13.0, 2.0], [2.7803912, 1.367519, -0.71534437, 29.0, 1.0], [2.8066254, 1.379814, -0.60791749, 42.0, 2.0], [2.7746375, 1.3526822, -0.71264499, 39.0, 1.0], [2.8043649, 1.3665692, -0.60639101, 59.0, 2.0], [2.7758327, 1.3412935, -0.71174514, 45.0, 1.0], [2.802047, 1.3533555, -0.60486454, 63.0, 2.0], [2.776983, 1.3299117, -0.71084535, 55.0, 1.0], [2.7943583, 1.3376333, -0.60219324, 67.0, 2.0], [2.7886503, 1.3235531, -0.71264499, 56.0, 1.0], [2.79901, 1.3278716, -0.60219324, 74.0, 2.0], [2.795017, 1.3146394, -0.71309489, 45.0, 1.0], [2.8160653, 1.3239393, -0.60486454, 67.0, 2.0], [2.7907569, 1.3007592, -0.71084535, 38.0, 1.0], [2.822449, 1.3149312, -0.60524619, 59.0, 2.0], [2.8094342, 1.2975458, -0.71444458, 30.0, 1.0], [2.8412821, 1.3116531, -0.60829914, 42.0, 2.0], [2.8228061, 1.2917863, -0.71669412, 25.0, 1.0], [2.8458428, 1.3017279, -0.60829914, 23.0, 2.0], [2.8288496, 1.2832227, -0.71714401, 18.0, 1.0], [2.8682516, 1.2998892, -0.61211532, 1.0, 2.0], [2.8599734, 1.2853235, -0.72389257, 7.0, 1.0], [2.8644431, 1.2753316, -0.72389257, 3.0, 1.0], [2.894062, 1.2758303, -0.73019117, 3.0, 1.0], [2.9054198, 1.2693475, -0.73199081, 2.0, 1.0]]"
14,Blue,"[[2.2116432, 1.1809083, -0.30784199, 55.0, 4.0], [2.2102847, 1.1707796, -0.30711079, 72.0, 4.0], [2.2018538, 1.1569804, -0.3054046, 45.0, 4.0], [2.2217233, 1.1575429, -0.30759826, 25.0, 4.0], [2.2222233, 1.1479579, -0.30711079, 4.0, 4.0], [2.2041681, 1.2072486, -0.30857319, 2.0, 4.0], [2.206625, 1.1985992, -0.30832946, 12.0, 4.0], [2.209255, 1.1895628, -0.30808574, 42.0, 4.0], [2.1812449, 1.1656544, -0.39171195, 68.0, 3.0], [2.1535125, 1.1426346, -0.56282759, 64.0, 1.0], [2.1714878, 1.1516852, -0.47778577, 82.0, 2.0], [2.1835546, 1.1571087, -0.39139909, 73.0, 3.0], [2.1624634, 1.1382095, -0.56417727, 52.0, 1.0], [2.1805069, 1.1472207, -0.47893062, 66.0, 2.0], [2.1838825, 1.1480235, -0.39077336, 59.0, 3.0], [2.1593163, 1.1274238, -0.56237763, 45.0, 1.0], [2.1947424, 1.1454331, -0.4812203, 51.0, 2.0], [2.1929326, 1.1435148, -0.39171195, 58.0, 3.0], [2.1615078, 1.1189841, -0.5619278, 42.0, 1.0], [2.1969836, 1.1368634, -0.48083872, 43.0, 2.0], [2.2039292, 1.1394823, -0.39296341, 51.0, 3.0], [2.1810038, 1.1194414, -0.56597686, 38.0, 1.0], [2.199192, 1.1282907, -0.48045707, 33.0, 2.0], [2.2219563, 1.1389915, -0.39546639, 30.0, 3.0], [2.190109, 1.1144723, -0.56732661, 33.0, 1.0], [2.2048664, 1.1214988, -0.48083872, 22.0, 2.0], [2.2400069, 1.1383876, -0.39796934, 5.0, 3.0], [2.2026849, 1.1112098, -0.56957608, 27.0, 1.0], [2.2368157, 1.1279383, -0.48694456, 10.0, 2.0], [2.2100365, 1.1052568, -0.57047588, 22.0, 1.0], [2.2173736, 1.0992663, -0.57137573, 10.0, 1.0], [2.2314992, 1.0970662, -0.5740751, 6.0, 1.0], [2.2370667, 1.0901242, -0.57452506, 6.0, 1.0], [2.240669, 1.0827004, -0.57452506, 5.0, 1.0], [2.2602534, 1.0824471, -0.57857412, 6.0, 1.0], [2.1601014, 1.2744293, -0.57902408, 5.0, 1.0], [2.1424537, 1.254459, -0.57317531, 6.0, 1.0], [2.148505, 1.2479511, -0.57362527, 7.0, 1.0], [2.1545362, 1.2414171, -0.5740751, 8.0, 1.0], [2.155473, 1.2319542, -0.57317531, 9.0, 1.0], [2.1529789, 1.2205789, -0.57137573, 16.0, 1.0], [2.1419394, 1.2044591, -0.56732661, 24.0, 1.0], [2.1940439, 1.2332548, -0.4892343, 4.0, 2.0], [2.2045798, 1.2381644, -0.40047228, 1.0, 3.0], [2.1548495, 1.2013454, -0.56957608, 31.0, 1.0], [2.1779699, 1.213737, -0.4846549, 15.0, 2.0], [2.1745856, 1.2108564, -0.39421493, 1.0, 3.0], [2.1485901, 1.188534, -0.56687671, 37.0, 1.0], [2.1682382, 1.1989073, -0.48160195, 25.0, 2.0], [2.1906919, 1.2103258, -0.39640498, 10.0, 3.0], [2.1576447, 1.1842146, -0.5682264, 41.0, 1.0], [2.1653168, 1.1879337, -0.48007545, 34.0, 2.0], [2.1825683, 1.1964073, -0.39421493, 39.0, 3.0], [2.1514962, 1.1710855, -0.56552702, 46.0, 1.0], [2.169656, 1.1799899, -0.48007545, 43.0, 2.0], [2.1730535, 1.1808549, -0.39171195, 57.0, 3.0], [2.1454835, 1.1576401, -0.56282759, 47.0, 1.0], [2.1720343, 1.1714767, -0.47969386, 55.0, 2.0], [2.1736844, 1.1713874, -0.39108619, 58.0, 3.0], [2.1460752, 1.1483046, -0.5619278, 58.0, 1.0], [2.1709163, 1.1611104, -0.478549, 63.0, 2.0]]"
15,Blue,"[[5.0286279, -0.41961426, -0.61958379, 4.0, 4.0], [5.0370207, -0.43802473, -0.62080252, 37.0, 4.0], [5.0216222, -0.45435247, -0.61909634, 69.0, 4.0], [5.0180287, -0.47169253, -0.61885256, 74.0, 4.0], [5.0183277, -0.4893986, -0.61909634, 61.0, 4.0], [4.9450412, -0.49793947, -0.78717828, 39.0, 3.0], [4.9452381, -0.51540262, -0.7874912, 34.0, 3.0], [4.9630489, -0.53477788, -0.79061991, 30.0, 3.0], [4.9689083, -0.55383998, -0.79187137, 19.0, 3.0], [5.0244889, -0.50771111, -0.62007129, 27.0, 4.0], [5.1214023, -0.53557003, -0.63225818, 1.0, 4.0], [4.9838529, -0.39748955, -0.79187137, 17.0, 3.0], [4.9588842, -0.41205147, -0.78811693, 30.0, 3.0], [4.9613519, -0.42969966, -0.78874266, 39.0, 3.0], [4.9578543, -0.44683808, -0.78842986, 42.0, 3.0], [4.9601979, -0.46450981, -0.78905553, 45.0, 3.0], [4.9624782, -0.48220339, -0.78968132, 43.0, 3.0], [5.1296911, -0.35420483, -0.81439793, 1.0, 3.0], [5.0259738, -0.36467507, -0.79812872, 4.0, 3.0], [5.0049067, -0.38159201, -0.79500008, 13.0, 3.0]]"
16,Blue,"[[4.8555231, -0.19671559, -0.59667236, 8.0, 4.0], [4.8548064, -0.21366334, -0.59667236, 21.0, 4.0], [4.8560143, -0.23070268, -0.59691608, 39.0, 4.0], [4.8571615, -0.24775304, -0.5971598, 42.0, 4.0], [4.8533807, -0.2806941, -0.59691608, 37.0, 4.0], [4.8583674, -0.29715049, -0.59764731, 21.0, 4.0], [4.9056664, -0.23391971, -0.42967781, 3.0, 5.0], [4.9008403, -0.25083858, -0.42932916, 30.0, 5.0], [4.8641963, -0.26513839, -0.59813482, 42.0, 4.0], [4.8939662, -0.26761779, -0.42880625, 36.0, 5.0], [4.9029474, -0.28527796, -0.42967781, 25.0, 5.0], [4.9497018, -0.30447099, -0.43386129, 1.0, 5.0], [4.8652797, -0.3137708, -0.59862226, 3.0, 4.0]]"
17,Blue,"[[4.6171298, 1.8992743, -0.61300284, 9.0, 4.0], [4.5719261, 1.9907763, -0.61227161, 3.0, 4.0], [4.5693893, 1.9716731, -0.61105299, 29.0, 4.0], [4.5744176, 1.9549316, -0.61080921, 53.0, 4.0], [4.5702457, 1.9343085, -0.60934675, 71.0, 4.0], [4.575139, 1.9175773, -0.60910302, 74.0, 4.0], [4.589139, 1.9046379, -0.61007798, 43.0, 4.0], [4.5394011, 1.8682268, -0.77747941, 28.0, 3.0], [4.5565472, 1.8576363, -0.7793566, 22.0, 3.0], [4.5645123, 1.8432587, -0.77966946, 13.0, 3.0], [4.598433, 1.8383124, -0.78436255, 6.0, 3.0], [4.4993591, 2.0164323, -0.78092092, 10.0, 3.0], [4.5009546, 1.9983084, -0.77998233, 19.0, 3.0], [4.4985156, 1.9793947, -0.778418, 28.0, 3.0], [4.5053973, 1.9636809, -0.778418, 33.0, 3.0], [4.4991894, 1.9432478, -0.77622795, 37.0, 3.0], [4.5113945, 1.9298604, -0.77716655, 48.0, 3.0], [4.5126462, 1.9117901, -0.77622795, 49.0, 3.0], [4.5211143, 1.8967896, -0.77654076, 39.0, 3.0], [4.5350051, 1.8840264, -0.77779222, 34.0, 3.0]]"
18,Blue,"[[3.1420484, 1.2560946, -0.53594452, 1.0, 3.0], [3.1409037, 1.2429376, -0.53500593, 11.0, 3.0], [3.1580982, 1.2370101, -0.53719604, 37.0, 3.0], [3.1513464, 1.2216938, -0.53531879, 45.0, 3.0], [3.1592801, 1.2121019, -0.53594452, 32.0, 3.0], [3.1671851, 1.2024695, -0.53657025, 13.0, 3.0], [3.073149, 1.2055922, -0.76213425, 45.0, 1.0], [3.0842886, 1.2718822, -0.7702325, 9.0, 1.0], [3.0778842, 1.2566891, -0.76753306, 19.0, 1.0], [3.1192064, 1.2729256, -0.6548565, 1.0, 2.0], [3.0750253, 1.2430154, -0.76573342, 23.0, 1.0], [3.11817, 1.2598226, -0.65371162, 13.0, 2.0], [3.0773213, 1.2320877, -0.76528352, 28.0, 1.0], [3.1225483, 1.2489311, -0.65371162, 46.0, 2.0], [3.0797918, 1.2206194, -0.76483363, 34.0, 1.0], [3.1193717, 1.2356781, -0.6521852, 69.0, 2.0], [3.1108718, 1.2197644, -0.64951384, 73.0, 2.0], [3.0809722, 1.1962674, -0.76303405, 55.0, 1.0], [3.1169405, 1.2096088, -0.64989549, 78.0, 2.0], [3.0905859, 1.1876032, -0.76438373, 45.0, 1.0], [3.1156461, 1.1966089, -0.6487506, 73.0, 2.0], [3.1019983, 1.179579, -0.76618332, 36.0, 1.0], [3.1198044, 1.1857251, -0.6487506, 64.0, 2.0], [3.1131885, 1.1720315, -0.76798296, 25.0, 1.0], [3.1386249, 1.1803571, -0.65180355, 39.0, 2.0], [3.1172609, 1.1611565, -0.76798296, 21.0, 1.0], [3.1590807, 1.176108, -0.65523815, 13.0, 2.0], [3.1395802, 1.1570073, -0.77248198, 10.0, 1.0], [3.2168341, 1.1727405, -0.79047805, 2.0, 1.0], [3.1747136, 1.3234559, -0.79407728, 3.0, 1.0]]"
19,Blue,"[[3.3851285, 1.2683425, -0.57255018, 1.0, 3.0], [3.3448658, 1.2406241, -0.56504136, 4.0, 3.0], [3.3454671, 1.2275789, -0.56441563, 4.0, 3.0], [3.3720138, 1.2239822, -0.56817007, 1.0, 3.0], [3.2792678, 1.2831498, -0.81297314, 5.0, 1.0], [3.281909, 1.2709937, -0.81252325, 15.0, 1.0], [3.348913, 1.2955967, -0.69797933, 1.0, 2.0], [3.264708, 1.2505903, -0.80712444, 23.0, 1.0], [3.3240793, 1.2726681, -0.69187343, 10.0, 2.0], [3.2615485, 1.2369938, -0.80532485, 25.0, 1.0], [3.3211584, 1.258274, -0.69034702, 39.0, 2.0], [3.2640224, 1.2249157, -0.8048749, 30.0, 1.0], [3.3161216, 1.2438071, -0.68843889, 70.0, 2.0], [3.2735465, 1.2161217, -0.80622464, 45.0, 1.0], [3.3038771, 1.2260772, -0.68500435, 72.0, 2.0], [3.2832594, 1.2067033, -0.80757433, 50.0, 1.0], [3.3079252, 1.2151136, -0.68500435, 75.0, 2.0], [3.2801256, 1.1925726, -0.80577475, 34.0, 1.0], [3.3158374, 1.2048994, -0.68576753, 64.0, 2.0], [3.2879362, 1.1824335, -0.80667454, 27.0, 1.0], [3.3348024, 1.1986325, -0.68882048, 45.0, 2.0], [3.3030598, 1.1748683, -0.80937397, 21.0, 1.0], [3.3463659, 1.1896141, -0.69034702, 18.0, 2.0], [3.329201, 1.1710904, -0.81477278, 10.0, 1.0], [3.4142537, 1.1876315, -0.8345685, 2.0, 1.0], [3.405252, 1.3461727, -0.84536612, 1.0, 1.0]]"
20,Blue,"[[1.5475593, 2.0551741, -0.31588537, 1.0, 4.0], [1.5187353, 2.002311, -0.30857319, 2.0, 4.0], [1.5160748, 1.9843776, -0.30662328, 10.0, 4.0], [1.5217805, 1.9775015, -0.30637956, 28.0, 4.0], [1.5347551, 1.9800218, -0.30759826, 39.0, 4.0], [1.5355489, 1.9668293, -0.30637956, 29.0, 4.0], [1.5427479, 1.9611877, -0.30637956, 12.0, 4.0], [1.5603359, 1.9700657, -0.30857319, 2.0, 4.0], [1.6012766, 1.9404334, -0.58082366, 6.0, 1.0], [1.6379337, 1.9708015, -0.59162134, 4.0, 1.0], [1.5029317, 2.0900106, -0.59432071, 3.0, 1.0], [1.4964987, 2.065814, -0.5889219, 5.0, 1.0], [1.4776335, 2.0241137, -0.57857412, 6.0, 1.0], [1.4577899, 1.9830896, -0.5682264, 13.0, 1.0], [1.476325, 2.0068355, -0.48427325, 1.0, 2.0], [1.4577448, 1.9685926, -0.56552702, 22.0, 1.0], [1.484141, 2.0035057, -0.4846549, 6.0, 2.0], [1.4669384, 1.9666158, -0.56642681, 30.0, 1.0], [1.4762067, 1.9776006, -0.47969386, 25.0, 2.0], [1.496655, 2.0035367, -0.39609212, 1.0, 3.0], [1.4706234, 1.956553, -0.56507707, 35.0, 1.0], [1.4819214, 1.970866, -0.47931221, 42.0, 2.0], [1.4965137, 1.9888294, -0.39421493, 7.0, 3.0], [1.48215, 1.9576221, -0.56687671, 40.0, 1.0], [1.4855778, 1.9607271, -0.47816736, 51.0, 2.0], [1.4930514, 1.9691647, -0.39139909, 28.0, 3.0], [1.4712478, 1.9291933, -0.56012815, 45.0, 1.0], [1.4908805, 1.9542295, -0.47778577, 60.0, 2.0], [1.4995737, 1.9642023, -0.39139909, 52.0, 3.0], [1.4744123, 1.9194094, -0.55877846, 50.0, 1.0], [1.4964963, 1.947457, -0.47740412, 70.0, 2.0], [1.5004005, 1.9511257, -0.38983473, 48.0, 3.0], [1.4858729, 1.9204164, -0.56057805, 64.0, 1.0], [1.4972771, 1.9344583, -0.47549605, 74.0, 2.0], [1.5084114, 1.9474386, -0.39014763, 87.0, 3.0], [1.4901711, 1.9121442, -0.55967826, 68.0, 1.0], [1.5019423, 1.9258617, -0.47473282, 76.0, 2.0], [1.5228313, 1.9512399, -0.39202482, 75.0, 3.0], [1.501984, 1.9127998, -0.56147784, 45.0, 1.0], [1.5122943, 1.9252384, -0.47587767, 68.0, 2.0], [1.5284122, 1.94436, -0.39171195, 48.0, 3.0], [1.50711, 1.9062803, -0.561028, 42.0, 1.0], [1.5238785, 1.926106, -0.47740412, 61.0, 2.0], [1.5299474, 1.9330853, -0.39046046, 32.0, 3.0], [1.5137554, 1.9010075, -0.561028, 36.0, 1.0], [1.5400418, 1.9333279, -0.48045707, 56.0, 2.0], [1.5489994, 1.943179, -0.39358914, 21.0, 3.0], [1.5252583, 1.9017931, -0.56282759, 31.0, 1.0], [1.53941, 1.918752, -0.47816736, 45.0, 2.0], [1.561956, 1.9454623, -0.39515349, 2.0, 3.0], [1.5404599, 1.9070685, -0.56597686, 25.0, 1.0], [1.5522684, 1.9210014, -0.48007545, 22.0, 2.0], [1.5569464, 1.9137727, -0.56957608, 19.0, 1.0], [1.5713565, 1.9307988, -0.48389161, 2.0, 2.0], [1.5660861, 1.911342, -0.57047588, 10.0, 1.0]]"
21,Blue,"[[3.403358, 0.98297423, -0.30992582, 3.0, 5.0], [3.4125171, 0.97272593, -0.31044877, 8.0, 5.0], [3.4312351, 0.96512455, -0.31184325, 7.0, 5.0], [3.4384232, 0.95420605, -0.31219187, 1.0, 5.0], [3.3523798, 1.0070373, -0.55440378, 26.0, 3.0], [3.3766489, 1.013687, -0.43287995, 2.0, 4.0], [3.3519132, 0.99479151, -0.55377805, 37.0, 3.0], [3.3628635, 0.99740452, -0.4306863, 18.0, 4.0], [3.3646717, 0.98644847, -0.55534244, 46.0, 3.0], [3.3758502, 0.98844808, -0.431905, 53.0, 4.0], [3.3415284, 0.96701211, -0.55096221, 50.0, 3.0], [3.3888156, 0.97941303, -0.43312368, 63.0, 4.0], [3.339186, 0.95371377, -0.55002367, 63.0, 3.0], [3.3864865, 0.96594512, -0.43239245, 77.0, 4.0], [3.3424945, 0.94205266, -0.55002367, 59.0, 3.0], [3.3726406, 0.94927675, -0.43019882, 75.0, 4.0], [3.3628912, 0.93514162, -0.55283946, 45.0, 3.0], [3.3701952, 0.93590558, -0.42946759, 62.0, 4.0], [3.369945, 0.92444146, -0.55346519, 33.0, 3.0], [3.3849289, 0.92728168, -0.43093005, 46.0, 4.0], [3.3788717, 0.91422105, -0.55440378, 27.0, 3.0], [3.4053926, 0.92012125, -0.43312368, 8.0, 4.0], [3.3837931, 0.9035216, -0.55471671, 12.0, 3.0], [3.4624999, 1.0658672, -0.5738017, 1.0, 3.0], [3.3488438, 1.0187341, -0.55440378, 9.0, 3.0]]"
22,Blue,"[[4.0067592, 0.39074883, -0.49430209, 2.0, 4.0], [3.9949944, 0.44599164, -0.49357089, 4.0, 4.0], [3.9985003, 0.43225798, -0.49381462, 24.0, 4.0], [3.9901133, 0.41726652, -0.49259594, 31.0, 4.0], [4.0033956, 0.40453413, -0.49405837, 20.0, 4.0], [3.9135637, 0.38441837, -0.76438087, 36.0, 2.0], [3.9496591, 0.38657206, -0.62855375, 45.0, 3.0], [3.9207454, 0.3713094, -0.7655257, 33.0, 2.0], [3.9705856, 0.3753303, -0.63168246, 25.0, 3.0], [3.9200001, 0.35812786, -0.76514411, 28.0, 2.0], [4.0072823, 0.36469156, -0.63731414, 1.0, 3.0], [3.9349163, 0.34564573, -0.76781541, 19.0, 2.0], [3.9458807, 0.33273196, -0.76972359, 15.0, 2.0], [3.9568021, 0.31974584, -0.7716316, 12.0, 2.0], [4.0185742, 0.31062523, -0.78346181, 3.0, 2.0], [3.9562347, 0.52787417, -0.77582937, 5.0, 2.0], [3.9483192, 0.51279581, -0.77392131, 12.0, 2.0], [3.9208679, 0.49532217, -0.768197, 17.0, 2.0], [3.9186761, 0.48115328, -0.76743382, 22.0, 2.0], [3.9124527, 0.46722358, -0.76590741, 26.0, 2.0], [3.9563897, 0.47107181, -0.63105673, 9.0, 3.0], [3.9121091, 0.45334035, -0.7655257, 35.0, 2.0], [3.9540854, 0.45680407, -0.630431, 36.0, 3.0], [3.9136677, 0.43968076, -0.7655257, 38.0, 2.0], [3.9635079, 0.44387922, -0.63168246, 52.0, 3.0], [3.8937097, 0.42368159, -0.76132792, 35.0, 2.0], [3.9650331, 0.43004024, -0.63168246, 67.0, 3.0], [3.8932126, 0.40988082, -0.76094633, 37.0, 2.0], [3.9665101, 0.4161979, -0.63168246, 72.0, 3.0], [3.898526, 0.39668491, -0.76170951, 37.0, 2.0], [3.9463208, 0.40015653, -0.62824088, 66.0, 3.0]]"
